seq,contents,reply_contents
11213,"형광펜을 절 전체가 아닌 핵심 구절, 단어에만 형광펜을 칠할 수 있게 기능을 개선해 주세요
","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>먼저, 바이블 애플을 아끼는 마음으로 귀한 의견을 전달해주신 성도님께 감사드립니다.</p><p>형광펜 기능을 비롯하여 말씀 묵상 시 사용하는 노트, 북마크 등의 도구를 더욱 편리하고 폭 넓게 사용하실 수 있도록</p><p>내부에서도 고민 중에 있습니다. </p><p><br></p><p>특히나 성도님께서 제안해 주신 의견이 추후 기능 개선에 큰 도움이 될 것 같습니다. </p><p>다시한번 감사의 말씀을 드리며,  앞으로도 많은 애정과 관심을 부탁드립니다.</p><p><br></p><p>더운 여름, 강건하시기를 기도하겠습니다. </p><p>오늘도 주님 안에서 평안하세요, 감사합니다</p><p><br></p>"
11212,개정판 출애굽기9장 음성이 1절부터 안나오고 3절부터 나와요,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다. </p><p><br></p><p>성도님, 혹시 성경 듣기를 이용하실 때 <strong>배경음악을 끄고</strong> 들으시나요?</p><p>배경음악을 제거한 상태에서는 일부 구절이 기술적으로 잘려 재생되는 현상이 발생할 수 있습니다.</p><p><br></p><p>이는 음원 편집 과정에서 발생하는 문제로, </p><p>단순히 절 일부 교체를 진행하는 것이 아닌,<strong>전체 음원 수정이 필요해</strong></p><p>조금 더 시간이 걸릴 수 있는 점 양해 부탁드립니다.</p><p><br></p><p>불편을 드리게 되어 진심으로 죄송합니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다. </p>"
11211,요즘 통합검색에서 단어 찾으면 오류 생깁니다!,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>성도님, 구체적인 오류 내용을 알 수 있을까요?</p><p><br></p><p>예를 들어, 검색한 단어와는 관계없는 내용이 검색되시는지, 혹은 단어를 입력했는데 검색 결과가 아예 나타나지 않는 오류인지 등</p><p>번거로우시겠지만 말씀해주시면 큰 도움이 됩니다. 오류 내용이 확인 되는대로 최선을 다해 해결할 수 있도록 하겠습니다.</p><p><br></p><p>더불어, 검색창에서는 띄어쓰기를 3개 이상 포함하여 검색하면 결과가 나타나지 않을 수 있습니다.</p><p>예) 하늘에 계신 우리 아버지 (검색 X) > 하늘에 계신 우리 (검색 O)</p><p><br></p><p>오류를 최대한 내부에서 확인하고자 하고 있으나, 모든 기기에서 재현되는 것이 아니라</p><p>확인이 어려운 경우 성도님들께 재문의를 부탁드리고 있음을 양해 부탁드립니다.</p><p>저희도 내부에서 통합검색 및 전반적인 검색 기능의 테스트 및 모니터링을 꾸준히 진행하도록 하겠습니다.</p><p><br></p><p>더운 여름, 강건하시기를 소망합니다.</p><p>항상 주님 안에서 평안하세요, 감사합니다.</p><p><br></p>"
11210,골로새서 3-4장 다 읽었는데 일독 완료가 안떠요 왜그럴까요?,"<p>안녕하세요, GOODTV 바이블 애플입니다. 바이블 애플앱을 이용해주셔서 감사드립니다.</p><p><br></p><p>성도님, 데이터에 누락이 되어 있는 부분이 있어 해당 내용 수정되었습니다.</p><p>확인 부탁드리며, 완료가 안되어 있으면 알려주세요.</p><p><br></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p><br></p><p>감사합니다. 주님 안에서 평안하세요.</p>"
11209,"표준새번역의 출판은 어디인가요?
예)개역개정 성겨 출판-아가페","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>바이블 애플에서 제공하는 한글 성경은 대한성서공회와 저작권 계약을 진행, </p><p>제공 받아 탑재하였습니다. </p><p>문의 주신 표준 새번역 역시 대한성서공회로부터 제공 받았음을 말씀드립니다.</p><p><br></p><p>바이블 애플을 향한 귀한 관심에 감사드립니다.  답변이 도움 되셨기를 바랍니다. </p><p>더운 여름에도 강건하시기를 바이블 애플이 기도하겠습니다. </p><p><br></p><p>다른 문의 사항이 있으시면 언제든 1:1 문의로 남겨주세요. </p><p>오늘 하루도 주님 안에서 평안하세요, 감사합니다. </p>"
11208,성경통독 알림을 해제하려면 어떻게 설정해야 하나요?,"<p>안녕하세요 바이블 애플입니다 .바이블 애플을 이용해 주셔서 감사합니다.</p><p><br></p><p>홈 화면의 성경 통독 또는,</p><p>설정 > 통독을 통해 성도님께서 현재 통독중이신 성경 통독 계획표 화면으로 들어가주세요.</p><p>해당 통독 계획표의 우측 상단의 ""관리"" 탭 > 수정을 누르시면,</p><p>토글 모양으로 된 통독 푸시 알림 을 on/off로 설정하실 수 있습니다. 꺼 두시고, 수정 버튼을 누르시면</p><p>성경통독 알림이 더이상 오시지 않을 거에요.</p><p><br></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
11207,"레위기 5장 녹음-> 공유하기->음성파일을 변환하지 못했다는 메세지가 계속 떠요.
재상으로는 녹음 내용 들립니다","<p>안녕하세요 바이블 애플입니다 .바이블 애플을 이용해 주셔서 감사합니다.</p><p><br></p><p>성도님 레위기 5장 1절~27절을 모두 녹음하신 것 이실까요?</p><p>혹시 그러시다면, 공유하고자 하시는 성경 장의 각 절별로 음원이 모두 잘 녹음이 되었는지 확인부탁드립니다.</p><p><br></p><p>해당 성경 장의 녹음화면으로 가셔서 전체 재생을 클릭하시면 녹음된 음원을 재생할 수 있습니다.&nbsp;</p><p>녹음 기록은 저장되어도 간혹 저장파일이 제대로 저장되지 않는 경우가 있을 수 있습니다.&nbsp;</p><p>전체 재생으로 모든 절을 들어보니 문제가 없으신데 공유가 안되신다면 재문의 남겨주시길 부탁드립니다.&nbsp;</p><p>저희도 지속적으로 모니터링하여 문제들이 개선될 수 있도록 최선을 다하겠습니다.&nbsp;</p><p><br></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
11206,이번주 부터 오전에 듣기 버튼이 안 먹히네요,"<p>안녕하세요 바이블 애플입니다. 바이블 애플을 이용해 주셔서 감사합니다.</p><p><br></p><p>성도님, 혹시 듣기 버튼이 성경 말씀 재생 버튼을 말씀하시는 것 이실까요? 아니면 찬송 재생 버튼을 말씀하시는 것 이실까요?</p><p>성경 말씀 듣기, 찬송 재생 버튼 모두, 데이터 또는 와이파이 연결이 정상적으로 된 인터넷 환경에서만 음원이 재생됩니다.</p><p>데이터가 연결된 상태를 확인해주시고,</p><p><br></p><p>데이터 또는 와이파이가 정상적으로 연결되는 인터넷 환경에서도 음원이 재생되지 않을 경우</p><p>사용하시는 핸드폰 기종 및 안드로이드 버전을 알려주셔서 다시 한번 재문의 해주시면</p><p>내부적으로 확인해보도록 하겠습니다.</p><p><br></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p><p><br></p>"
11205,"NIV 영어가 본문과 음성이 좀 많이 다릅니다 라고 많이 얘기한 사람입니다 
본문은 개정판을 사용하고 
음성은 옛날 거예요 
언제쯤 고쳐질까요
제 글 읽어 주셔서 감사합니다","<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p><br></p><p>성도님 말씀 주신대로 현재 제공해 드리는 NIV 본문과, 음원은 버전이 다르게 제공되고 있습니다.</p><p>바이블 애플의 모든 성경 번역본과 음원에 대해 정식으로 저작권료를 지불하여 성도님들께 제공해드리고 있습니다.</p><p><br></p><p>바이블 애플은 성도님들의 소중한 후원으로 운영되고 있으며, 각 번역본마다 상당한 저작권 비용이 발생하여</p><p>새로운 버전을 도입하고 적용하는 과정에서 시간이 소요되고 있는 상황입니다.</p><p><br></p><p>더 많은 성도님들께 양질의 성경 콘텐츠를 무료로 제공하기 위해서는 성도님들의 관심과 참여가 큰 힘이 됩니다.</p><p>가능하시다면 무료 성경 보급 사역에 동참해 주시면 더욱 풍성한 서비스로 보답하겠습니다.</p><p>성도님들의 성경 말씀 생활에 도움이 되도록 지속적으로 개선해 나가겠습니다.</p><p><br></p><p>다른 궁금하신 사항이 있으시면 재문의해 주세요.</p><p><br></p><p>감사합니다.</p>"
11204,"성경통독중 전화가 와서 받았는데 그 이후에 통독소리가 안납니다~
찬송도 동일","<p>안녕하세요. GOODTV 바이블 애플입니다. 바이블 애플을 애용해 주셔서 감사합니다.</p><p><br></p><p>성도님, 혹시 통독이 성경통독 녹음을 말씀하시는 것 이실까요? 아니면 성경음원 재생을 말씀하시는 것 이실까요?</p><p>성경음원 재생 또는 찬송가 음원 재생의 경우 전화 종료 후,</p><p>재생 버튼을 눌러서 반응이 없으면 앱을 껏다가 켜신 후, 음량을 확인한 다음 다시 시도해보시기 바랍니다.</p><p><br></p><p>혹시 그렇게 해도 통화 종료 후 재생이 되지 않는다면,</p><p>핸드폰 기종 및 안드로이드 버전을 알려주시고 재문의 남겨주시면, 내부적으로 확인해보도록 하겠습니다.</p><p><br></p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
11203,"1522-5221, 07041984805, 어느 것 하나 연결도 안 되고, 늘 통화 중이라고만 뜨고답신도 없고.. 
전화는 포기했고요 해지 처리 되고 나면,  답글이나 주세요. 담당 직원이 몇 명인지 얼마나 바쁜지 모르겠지만,  정말 이해가 안 되네요.","<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p><br></p><p>성도님 이용에 불편을 드려 죄송합니다. </p><p><br></p><p>후원관리팀에 확인해본 결과, 현재 ""해지"" 처리 되신걸로 확인이 됩니다.</p><p>해지 후 연락을 순차적으로 드리다보니 늦어지고 있습니다.</p><p><br></p><p>다시 한번 이용에 큰 불편을 드려 죄송합니다. </p><p><br></p><p>다른 궁금하신 사항이 있으시다면 언제든 재문의 부탁드립니다.</p><p><br></p><p>감사합니다.</p><p><br></p><p><br></p>"
11200,"안녕하세요 

공동번역 성서 시편 119:152 부분에 다음과 같은 표기 오류가 있습니다. 


”읍니다—> 습니다“

감사합니다.","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>현재 바이블 애플의 공동번역 개정판은 대한성서공회로부터 저작권을 받아 제공되고 있습니다.</p><p>오탈자는 저작권자의 원문을 기준으로 판단하여 수정을 하고 있습니다.</p><p><br></p><p>제보해주신 ""~읍니다."" 표현의 경우 대한성서공회 공동번역 개정판 원문의 표기와 동일한 것으로 확인됩니다.</p><p>현재로서는 임의로 수정할 수 없음을 양해 부탁드립니다.</p><p>다만, 대한성서공회 측의 원문 표기가 수정되는 경우 저희도 빠르게 수정하여</p><p>보시는데 불편없도록 최선을 다하겠습니다.</p><p><br></p><p>소중한 제보에 감사드립니다.</p><p>궂은 날씨에도 성도님께서 영육간 강건하시기를 소망합니다.</p><p>주님안에서 평안한 하루되세요, 감사합니다.</p>"
11198,"[바이블 애플]
개역개정 예레미야 10장

9. 다시스에서 가져온 은박과 우바스에서 가져온 금으로 꾸미되 기술공과 은장색의 손으로 만들었고 청색 자색 옷을 입었나니 이는 정교한 솜씨로 만든 것이거니와

음원에서는 
-. “입었나니 ” 를 “입혔나니” 로 읽음
","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p> 바이블 애플을 사용해주셔서 정말 감사합니다.</p><p><br></p><p>문의 주신 말씀 음원에 오류가 있는 것을 확인했습니다.</p><p>음원은 부분 수정이 아닌 전체 수정 후 교체를 진행해야 해, </p><p> 조금 시간이 걸릴 수 있는 점 양해 부탁드립니다.</p><p><br></p><p>지속적으로 관심 갖고 알려주신 점 진심으로 감사드립니다.</p><p>성도님의 소중한 제보가 앱 개선에 큰 도움이 되고 있습니다.</p><p>무더운 날씨에 건강 유의하시고, 주님의 은혜와 평안이 늘 함께하시길 기도합니다.</p><p>감사합니다.</p>"
11197,처음 태블릿에 설치하여 사용해습니다만 지금은 열리지를 않씀니다,<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p>앱 이용에 불편을 드려 정말 죄송합니다.</p><p><br></p><p>바이블 애플은 휴대폰 전용으로 만들어진 어플로 태블릿 이용 시 화면이 최적화되지 않는 부분이 있습니다.</p><p>추후 태블릿에서도 최적화된 앱을 이용하실 수 있도록 검토하고 개선하겠습니다.</p><p><br></p><p>혹시 태블릿에서 열리지 않을때 어떤 화면이 나오는지 화면 캡쳐해서 보내주시면 내부적으로 확인해보도록 하겠습니다.</p><p><br></p><p>바이블 애플을 이용해 주셔서 감사합니다!</p>
11196,완독증서 다시 받으려면 어떻게 하나요?,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>성도님,</p><p>바이블애플의 홈 화면 또는 설정 메뉴에서 **""성경통독""**으로 이동하신 후,</p><p>성도님의 전체 통독 목록을 확인해보세요.</p><p><br></p><p>해당 목록에서 진행률이 100%로 완료된 통독 항목에는</p><p><strong>보라색 ""완독증서"" 버튼이 표시됩니다.</strong></p><p>이 버튼을 누르시면 완독증서를 다운로드하실 수 있습니다.</p><p><br></p><p>항상 성도님들께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다.</p>"
11195,언어 설정 이게 뭔가요,<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p><br></p><p>언어설정은 성도님께서 스페인어를 설정하시면 앱의 모든 언어가 스페인어로 제공이 됩니다.</p><p><br></p><p>성도님께서 원하시는 언어로 설정하셔서 이용해 주시면 됩니다.</p><p><br></p><p>다른 궁금하신 사항이 있으시면 재문의 부탁드립니다.</p><p><br></p><p>감사합니다.</p><p><br></p>
11194,"로마서 11:8 kjv
according as가 누락되어 있 습니다
현재. 롬11:8은 it is written 으로 되어 있는데. according to as it is written 으로. 수정해야 합니다","<p>안녕하세요, GOODTV  바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>말씀해주신 KJV 로마서 11장 8절 단어가 누락됨을 확인하였습니다.</p><p>소중한 제보 감사드립니다.</p><p>오탈자 수정은 앱 업데이트가 필요하여 수정 적용에 다소 시간이 소요될 수 있음을 양해부탁드립니다. </p><p><br></p><p>오늘도 주님 안에서 평안한 하루 되세요, 감사합니다. </p>"
11193,"찬양듣는중.  자꾸끊어져요
다운로드도 다되어있는상태인데요","<p>안녕하세요 다번역성경찬송입니다.</p><p><br></p><p>성도님 찬송을 듣는 중 끊어진다는 것은 찬양 한곡을 듣는 중 끊어 지셨다는 것일까요?</p><p>아니면 찬양이 연속으로 재생되시 않는 상황이실까요? 구체적으로 문의를 주시면 더 확실하게</p><p>문제를 확인해드릴 수 있습니다. 현재 내부테스트로는 찬양 음원 재생에 문제가 없는것으로 확인됩니다.</p><p><br></p><p>찬양음원 재생은 데이터 연결 상태에서 제공되는 서비스라서 데이터 혹은 와이파이가 연결되어야 가능하지만,</p><p><br></p><p>다운로드도 다 되어있는 상태에서 찬양이 끊어진다는 말씀은 다운로드 후 오프라인 상태에서 찬양을 듣는다는 말씀으로 생각됩니다.</p><p><br></p><p>찬송가 화면에서 상단에 메뉴 > 다운로드 관리 클릭 > 찬송가 리스트 오른쪽 화살표 아이콘 클릭하시면 음원이 다운로드 됩니다.</p><p>혹시 위의 방법으로 정상적으로 다운로드 했는지 한번 더 확인해주시고,</p><p>찬양이 끊기는 찬송가 장 및 제목을 알려주시면 내부적으로 확인해보도록 하겠습니다.</p><p><br></p><p>더 궁금하신 점이 있다면 자세하게 문의 남겨주세요 감사합니다.</p>"
11192,찬송가 음원 터치가  네 다섯번씩해도 달 안되요,<p>안녕하세요 바이블 애플입니다. 바이블 애플을 이용해주셔서 감사합니다.</p><p><br></p><p>성도님 혹시 찬송가 음원 재생을  데이터를(모바일데이터 또는 와이파이연결상태여야합니다.)</p><p>사용할 수 있는 상황에서 제공되고 있는 지 확인 부탁드립니다.</p><p><br></p><p>또는 해당 화면을 동영상으로 찍어 dev@goodtv.co.kr로 보내주시면</p><p>저희가 문제를 확인하는데 정말 큰 도움이 됩니다.</p><p><br></p><p>도움을 드리지 못해 죄송합니다. </p><p>감사합니다.</p>
11191,"왜 이렇게 통화가 어려운가요? 전화 걸 때마다 통화중이라 하고.. 
내일 (18일 ) 오전 10:00에 전화 주세요. 아무때나 통화할 여건이 안 됩니다.","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>연락이 원활하지 않아 불편을 드려 죄송합니다.</p><p>요청하신 후원 해지 의사는 <strong>후원관리팀에 전달되었음을 확인하였습니다. </strong></p><p>현재 <strong>순차적으로 전화 연락을 드리고 있음을</strong> 양해 부탁드립니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
11190,"안녕하세요 
시골 교회 사모입니다
반주자가 없을 때 컴에서 이 앱을 사용하여 찬송가 부를 때 사용할 수  있어 감사드려요.
가끔 찬송가 실행시 이미 재생되고 있다는 메세지가 뜨면서 재생되지 않아 난감할 때가 있는데 이것은 온라인 사용시 다른 누군가 사용해서 재생이 안된다는 뜻인가요?
아님 해결 방법이 있는지 아려주시면 감사하겠습니다","<p>안녕하세요 바이블 애플입니다. </p><p><br></p><p>사모님 문의 주신 것이 바이블애플 웹사이트를 말씀하시는 걸까요?</p><p>goodtvbible.goodtv.co.kr</p><p>해당 사이트 찬송가 화면에서 이미 재생되고 있다가 아니라  </p><p>메세지 : ""이미 재생목록에 있는 곡이 포함되어 있습니다.""</p><p> 이런 알림이 뜨셨을까요?</p><p>개발팀에 문의해 보니 재생되고 있음을 알리는 메세지는 없다고 하고 </p><p>재생목록에 이미 곡이 담겨있는 경우 위와 같이 메세지가 나온다고 합니다.  </p><p>메세지 알림이 나오고 음원이 재생이 되는데 문의 주신 것처럼 재생이 안되실때</p><p>하단 플레이어 바에서 왼쪽 끝에 보시면 삼선 줄이 있으실 거에요 그것을 클릭하시면</p><p>플레이리스트가 보이십니다. 플레이리스트에서 재생하고자 하시는 목록을 클릭하시면</p><p>음원이 재생되실거에요  </p><p><br></p><p>문의 남겨주셔서 감사합니다. </p><p><br></p>"
11189,사30장10절,<p>안녕하세요. GOODTV 바이블 애플입니다. 바이블 애플을 이용해주셔서 감사합니다.</p><p><br></p><p>성경본문화면에서 상단메뉴에 A글자를 클릭하시어 폰트 크기를 조절하시거나 앱을 종료하였다</p><p>재실행했는데도 글자가 잘리는 현상이 계속해서 발생하실까요?</p><p><br></p><p>간혹 화면을 그리는 중에 일부 텍스트가 일시적으로 덜 불러와지거나 화면에 그려지지 않는 경우가</p><p>있습니다. 불편하시겠지만 위의 방법으로 이용해주세요.</p><p>해당 내용은 화면 출력 방식 개선 항목으로 반영될 수 있도록 요청하겠습니다.</p><p><br></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>
11188,"[바이블 애플]
개역개정 레위기 14장

14. 제사장은 그 속건제물의 피를 취하여 정결함을 받을 자의 오른쪽 귓부리와 오른쪽 엄지 손가락과 오른쪽 엄지 발가락에 바를 것이요

음원에서는 
-. 정결함을 받은 자의
로 성경 원본과 다르게 읽음","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>말씀해주신 레위기 14장 14절의 음원오류를 확인하였습니다.</p><p>음원 오류는 부분 녹음이 아닌 전체 재녹음이 필요한 부분이라 </p><p>수정 적용에 다소 시간이 소요되는 점 양해 부탁드립니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다. </p>"
11184,후원 해지 원합니다.,<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>후원해지 의사를 담당 부서 (후원관리팀)에 전달하였습니다.</p><p>만약 처리가 안되셨다면 1522-5221 / 후원관리팀으로 연락 부탁드립니다.</p><p><br></p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>
11183,사 14장 11절,"<p>안녕하세요, 바이블애플입니다.</p><p>앞서문의 주신 문제와 동일한 오류로 보입니다. </p><p><br></p><p>현재 개발팀에서 관련 문제를 면밀히 살피고 있습니다. 한정된 인원으로  여러 작업을 순차적으로 하고 있다보니</p><p>다소 시간이 지연되는 점 너른 마음으로 양해부탁드립니다. </p><p><br></p><p>소중한 의견 보내주셔서 감사합니다. </p><p>불편하신 점 언제든 문의 남겨주세요.</p><p>감사합니다.</p>"
11182,바이블스타 8월은 아직이신가봐요?,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다. </p><p><br></p><p>현재 통독 계획 생성에서 8회차 (8월) 바이블 스타 ""예언서""  테마가 정상적으로 등록되어있는 것을 확인하였습니다.</p><p>혹, 성도님께서 보시는 화면에 해당 통독 계획이 보이시지 않는 경우 화면 캡쳐와 함께 재문의 주시면</p><p>빠르게 오류 확인 후 도움 드리도록 하겠습니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
11181,언어설정 한국어로 했으나 통독시 영어로 나오는데 수정방법은요?,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 사랑해주시고 귀한 시간 함께해 주셔서 진심으로 감사드립니다.</p><p>문의 주신 내용을 확인해 보았습니다.</p><p><br></p><p>우선,</p><p>성경 통독을 하실 때만 영어 성경으로 보이시는지,</p><p>아니면 첫 화면에서 [성경] 버튼을 누르셔도 영어 성경으로 보이시는지</p><p>한 번 확인 부탁드립니다.</p><p><br></p><p>바이블 애플의 성경 통독 기능은, 통독 계획을 처음 만들 때 선택하신 성경 버전(예: 영어 성경, 개역개정 등)을 기준으로 진행됩니다.</p><p>통독을 시작하신 이후에는 성경 버전을 바꾸실 수 없는 점 양해 부탁드립니다.</p><p><br></p><p>혹시 영어 성경으로 통독을 시작하셨다면,</p><p>그 계획에서는 계속 영어 성경으로만 보여지는 것이 정상입니다.</p><p>한글 성경으로 통독을 원하실 경우에는, 새로운 통독 계획을 만들어 다시 시작해 주셔야 합니다.</p><p><br></p><p>또한, 통독이 아닌 **일반 성경 읽기(성경 탭)**에서는</p><p>원하시는 성경 버전으로 자유롭게 변경하실 수 있습니다.</p><p>읽으시는 화면 상단을 보시면 ""NIV"", ""NASB""와 같은 영어 성경 이름이 보이실텐데요,</p><p>그 부분을 누르셔서 “개역개정”이나 “개역한글” 등으로 바꿔주시면 한글 성경으로 읽으실 수 있습니다.</p><p><br></p><p>혹시 변경이 어려우시거나 잘 안되신다면, 언제든지 다시 문의 주세요.</p><p>보다 쉽고 편리하게 이용하실 수 있도록 자세히 안내해드리겠습니다.</p><p><br></p><p>항상 주님의 은혜와 평안이 함께하시길 기도드립니다.</p><p>감사합니다.</p>"
11180,Hymn has disappeared,"<p>Hello, this is GOODTV Bible App.</p><p>Thank you very much for using our app and for taking the time to contact us.</p><p><br></p><p>We kindly inform you that the <strong>Hymn feature is currently not available in the Global version</strong> of the app. This content is provided only in the Korean version at this time.</p><p>We sincerely appreciate your interest and understanding.</p><p> Your feedback is truly valuable and will be carefully considered as we plan for future updates.</p><p>If you have any further questions or need assistance, please don’t hesitate to reach out.</p><p><br></p><p> May God’s peace and grace always be with you.</p>"
11179,"갤럭시폰에서는 로그인하야 잘 사용하고 있으나, 아이패드에서 설치산후에는 로그인 하라는 팝업에서 멈추어 더 이상 열리지가 않습니다",<p>안녕하세요 바이블애플입니다. </p><p><br></p><p>불편을 드려 죄송합니다. </p><p>바이블애플 앱은 휴대폰 전용으로 개발되어 태블릿에 최적화가 되어 있지 않습니다. </p><p>태블릿 경우 기종에 따라 앱을 원활하게 이용하시기도하고 이용에 어려움을 겪으시기도 합니다. </p><p>차후 태블릿에 UI/UX 최적화 개발 예정에 있습니다. 너른 마음으로 양해부탁드립니다. </p><p><br></p><p>도움을 드리지 못해 죄송합니다. </p><p>문의 남겨주셔서 감사합니다. </p>
11178,핸드폰 교체후 성경통독이 바뀌었네요 이전로그인으로 갈수는 없나요,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>성도님, 현재 이용하고 계신 계정은 juan004@naver.com 해당 메일로 네이버 로그인 하신 것으로 보이며,</p><p>이전에 사용하신 계정은 같은 네이버 로그인 이지만 juan040404@naver.com 계정으로 로그인 하신 뒤 사용하신 것으로 보입니다.</p><p><br></p><p>juan040404 아이디로 네이버 로그인 하시면 이전에 진행하셨던 성경통독을 이어서 진행하실 수 있습니다.</p><p><br></p><p>사용 중 어려운 부분이 있으시다면 추가 문의 부탁드립니다.</p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
11177,성경 통독 중 낭송부분에서 한 장 읽고 나면 그 다음으로 연속적으로 넘어가지지가 않는데 왜 계속 이런 오류가 발생되는 걸까요,<p>안녕하세요 바이블 애플입니다.</p><p><br></p><p>성도님 먼저 성경플레이어에 음원설정을 클릭하시어</p><p>재생 설정이 연속 재생으로 되어있는지 확인 부탁드립니다.</p><p>한장 재생으로 되어 있으실 수 있습니다.</p><p><br></p><p>연속재생으로 되어 있다면 한장재생으로 바꿨다가 다시 연속재생으로 변경하여 재생을</p><p>해보시기 부탁드립니다. 플레이어 설정이 제대로 인식되지 않아서 그럴 수 있습니다.</p><p><br></p><p>또는 성경 통독을 하실때 앱을 백그라운드로 내리고 사용하시는 경우에도 성경 음원듣기를 원활하게 이용하실 수 없습니다 .</p><p>성경음원으로 통독시 앱화면을 여신 상태에서 사용해주셔야해요</p><p><br></p><p>모두 확인 하셨는데도 문제가 해결되지 않으셨을 경우</p><p>성경녹음 기능을 이용하고 있지 않으시다면</p><p>앱을 삭제 후 재설치 부탁드립니다.</p><p>단!! 앱을 삭제하시면 녹음하신 음원도 모두 삭제되오니 이 점 꼭 유념하여 삭제해 주세요.</p><p><br></p><p>문의 남겨주셔서 감사합니다.</p>
11176,"NIV글은 다 개정판을,
소리는 개정판 이전 버전을 썼는데 
이거 어디서 들어요?",<p>삭제문의</p>
11174,일독표 체크하기가 없어져서 일독표 없어지나요,<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p><br></p><p>현재 성경통독이 아닌 일독표는 설정>(구) 일독표로 이용가능합니다.</p><p><br></p><p>다른 궁금하신 사항이 있으시면 재문의해 주세요.</p><p><br></p><p>감사합니다.</p>
