seq,contents,reply_contents
"9816","풀레이 버튼이 안 눌러져요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9815","성경통독 진행이 진행되다 중단되고 이후 진행이 안 됩니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9813","좀 전까지 잘 들었는데 갑자기 플레이 재생이 안됩니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9811","갑자기 성경말씀과 찬양이 안 나와요
앱을 지운고 다시 다운 받았는데도 안되요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9810","갑자기 오디오 재생이 안됩니다. 앱도 지우고 다시 깔아보고 했는데 왜 갑자기 안될까요..ㅠ","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9809","성경읽기 소리가 안납니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9808","성경 읽기 재생버튼을 눌리도 작동되지 않아요ㅠ","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9807","재생이 안되요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9806","업데이트는 어떻게하나요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>바이블 애플 앱 업데이트는 데이터연결상태에서(또는 와이파이연결) 앱을 실행하시면</p><p>앱을 업데이트하시라는 팝업이 보이실거에요 거기서 업데이트하기 버튼을 클릭하시면</p><p>앱스토어로 이동되고 거기서 업데이트 버틀을 누루시면 됩니다.</p><p></p><p>감사합니다.</p>"
"9805","음원 소리가 안들려요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>전일 발생했던 음원 재생 장애가 정상적으로 해결되었습니다.</p><p>현재 모든 음원이 원활하게 재생되고 있으며, 이용에 불편을 드린 점 다시 한번 사과드립니다.</p><p></p><p>앞으로도 더욱 안정적인 서비스를 제공할 수 있도록 최선을 다하겠습니다.</p><p>이용 중 문제가 발생하면 언제든지 고객센터로 문의해 주세요.</p><p>감사합니다.</p>"
"9803","앞에 내용과 연결입니다
다른 장도 다 그렇습니다 중간 중간 줄이 한칸씩 떨어져 있습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>문의 주신 부분에 대해 내부적으로 검토해 보도록 하겠습니다.</p><p>내부 검토 후 개발 까지 다소 시간이 소요되는 부분 양해 부탁드립니다.</p><p></p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
"9802","성경 음원 다운로드는 안되나요? 된다면 방법도 가르쳐주시면 감사하겠습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성경/찬송 음원 다운로드는 앱내에 저장되어 재생되는 방식으로 제공되고 있습니다.</p><p></p><p>음원 저작권상 외부에 저장되는 다운로드는 제공되지 않습니다.</p><p></p><p>다른 궁금하신 사항이 있으시면 재문의 부탁드립니다.</p><p></p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
"9801","후원 해지","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>해당 내용을 후원팀에 전달하였습니다.</p><p>후원해지는 본인 확인 후 정보 제공이 가능하여 별도 연락을 기다려주세요.</p><p>혹시 급하시다면 아래 연락처로 전화 주시면 친절히 안내해 드리도록 하겠습니다.</p><p></p><p>전화문의: 1522-5221</p><p></p><p>항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 다번역성경찬송이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p>"
"9800","안녕하세요, 요엘 1장 마지막 절이

들짐승도 주를 향하여 헐떡거리오니 시내가 다 말랐고 들의 풀이 불에 탔음이니이다

이건데 소리로는 '불에' 까지만 나오고 끝납니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>음원 오류를 찾아주셔서 감사합니다.</p><p>말씀 주신 내용이 수정될 수 있도록 노력하겠습니다.</p><p>음원은 일부만이 아닌 전체 재녹음을 하는 부분으로 시간이 오래 걸리는 점 양해 부탁드립니다.</p><p></p><p>항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p>"
"9799","안녕하세요  저희 아버지가 사용 하는방법 몰라셔~ 딸이해주는데
사진첨부 빨간색 있는데  줄이는방범좀요 알려주세요 가사잘안보여요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>캡쳐해주신 화면을 보니 아이패드를 사용하시는 것으로 보이는데 맞으실까요?</p><p>바이블 애플(구)다번역성경찬송은 휴대폰 전용으로 만들어진 어플로 태블릿 이용 시 화면이 최적화되지 않는 부분이 있습니다.</p><p></p><p>추후 태블릿에서도 최적화된 앱을 이용하실 수 있도록 검토하고 개선하겠습니다.</p><p></p><p></p><p>바이블 애플(구)다번역성경찬송을 이용해주셔서 감사합니다!</p>"
"9798","한.영대역 오류
30절 영역 없어서 이후 한 절씩
밀렸음


[다번역성경찬송]
개역개정 민수기 13장

30.  갈렙이 모세 앞에서 백성을 조용하게 하고 이르되 우리가 곧 올라가서 그 땅을 취하자 능히 이기리라 하나
But the men who had gone up with him said, “We can?t attack those people;; they are stronger than we are.”
31. 그와 함께 올라갔던 사람들은 이르되 우리는 능히 올라가서 그 백성을 치지 못하리라 그들은 우리보다 강하니라 하고
And they spread among the Israelites a bad report about the land they had explored. They said, “The land we explored devours those living in it. All the people we saw there are of great size.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>한.영대역 오류 30절 영역 없어서 이후 한 절씩 밀렸다고 말씀 해 주셨는데, 정확히 어느 부분의 30절을 말씀하시는 것 이실까요?</p><p>구체적인 성경 번역본 (개역개정, 개역한글 등), 성경 권, 장, 절을 말씀해 주시면 저희가 내부적으로 확인 후, 수정하도록 하겠습니다.</p><p></p><p>오탈자 문의 해 주셔서 감사드립니다. 성도님과 함께 성장하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9797","성경녹음을 진행중입니다.
녹음파일을 공유할때 각 장마다  보내도록 되어있는데
한꺼번에 다운 받거나 보낼수는 없을까요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>현재, GOODTV 바이블 애플(구)다번역성경찬송은 한번에 성경 음원 전체 다운로드를 받는 서비스를 제공하고 있지 않습니다.</p><p>불편하시겠지만 개별 다운로드 부탁드려요.</p><p>해당부분은 추후 개발 시 반영될 수 있도록 노력하겠습니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 GOODTV 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 오늘도 주님 안에서 평안하세요.</p>"
"9796","혹시 아이패드 용으로는 제작하실 의양이 없으신가요? 다단도 3개 정도 되어서
각 성경을 다 펼쳐놓고 비교 할 수 있도록 하면 굉장히 유용할 것 같습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>바이블 애플(구)다번역성경찬송은 휴대폰 전용으로 만들어진 어플로 태블릿 이용 시 화면이 최적화되지 않는 부분이 있습니다.</p><p>하지만 추후 태블릿에서도 최적화된 앱을 이용하실 수 있도록 검토하고 개선하겠습니다.</p><p></p><p>바이블 애플(구)다번역성경찬송을 이용해주셔서 감사합니다.</p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p>"
"9795","후원  해지하려고 합니다.
처리 부탁드립니다.

결과를 문자로 알려주세요.

","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>후원해지 요청은 후원관리팀에 처리될 예정입니다.</p><p></p><p>만약 처리가 안되셨다면 1522-5221 / 후원관리팀으로 연락 부탁드립니다.</p><p></p><p>항상 주님안에서 평안하세요.</p><p></p><p>감사합니다.</p>"
"9794","안녕하세요!
좋은 어플 만들어주셔서 성경 통독할때나 찬양 들을 때 너무 감사히 잘 듣고 있습니다. 
다름이 아니라, 기도할때 찬송가를 틀어놓고 하는데... 혹시 플레이 리스트에 랜덤(무작위) 플레이 기능이 되거나 아니면 플레이 리스트를 여러개 만들 수 있는 기능이 있으면 어떨까 싶어서 문의드립니다.
혹시 개선 가능성이 있을까요? 
지금도 너무 감사히 잘 이용하고 있지만 찬송가 카테고리에 좀 더 다양한 기능들이 들어가면 너무 좋을것 같습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 주신 부분에 대해 내부적으로 검토해 보도록 하겠습니다.</p><p>항상 주님안에서 평안하세요.</p><p></p><p>성도님과 함께 성장하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9793","성경 구절에서 노트를 사용할때  길게 쓰면 자판에 가려서 글자가 보이지 않습니다
 스크롤이 가능했으면 좋겠습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>안드로이드의 경우 성경 탭 상단에 온라인헌금 왼쪽에 자동스크롤 기능이 제공되지만</p><p>아이폰이나 아이패드에서는 자동 스크롤 기능이 없습니다. 차후 개발 일정이 잡혀있으나 </p><p>순차적으로 개발되고 있는 점 양해부탁드립니다. 해당 기능이 빠르게 업데이트 될 수 있도록 최선을 다하겠습니다. </p><p></p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9792","apple 은 선악과가 아니라고 합니다. 그리고 선악과를 먹고 죄로 들어갔는데 그게 좋은 의미가 되는지요? 이해가 안갑니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>""바이블 애플""이라는 이름은 성경(Bible)과 애플(Apple)을 결합하여,</p><p>하나님의 말씀과 인간의 죄를 상징하는 의미를 담고자 하였습니다.</p><p>이는 성경이 우리 신앙과 삶의 기준이며, 구원의 길을 제시한다는 메시지를 전달하며,</p><p>좀 더 여러 세대에 친근한 이름으로 다가가고자 새롭게 이름을 변경하게 되었습니다.</p><p></p><p>성경에서는 선악과의 정확한 종류를 명시하지 않았지만,</p><p>서구 문화에서는 라틴어의 언어적 유사성 때문에 사과로 해석되는 경우가 많습니다.</p><p>이러한 문화적 배경을 고려하여 이름을 선정했으며 대중에게 성경이 친근하게 전달되기를 바라며 많은 사람들이 고심하여 이름을 선정하였음을 너그러운 마음으로 이해해주시기를 양해 부탁드립니다.</p><p></p><p>감사합니다.</p>"
"9791","갤럭시S25로 바꾸고 앱을 다시 사용하는데 첨부파일에서 보시다시피 개역개정과 NIV간의 간격이 생기네요 다 그런건 아니고 몇구절이 떨어져 나오고 있습니다 왜 이런걸까요?? ????","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>혹시 캡쳐로 보내주신 욥기 7장 2절 및 6절에서만 그런 현상이 발생할까요? 아니면 다른 구절에서도 그런 현상이 발생하고 있을까요?</p><p>우선 글자 크기를 조절하시거나, 폰트를 변경해보시고, 계속 그런 현상이 발생하신다면 재문의 부탁드려요</p><p></p><p>문의 주신 부분에 대해 내부적으로 검토해 보도록 하겠습니다.</p><p>성도님과 함께 성장하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9790","찬송가  악보보기가  오프라인에서도  가능한지요?
가능하면  방법은  어떻게  하는지요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>오프라인 상태에서는 찬송가 선택 시 악보보단 가사가 먼저 뜨게 되시는데</p><p>가사가 나오시는 상태에서 상단에 악보보기를 누르게 되시면 다시 악보를 이용하실 수 있습니다.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9789","듣기)창세기 10장 끝나고 11장으로 넘어갈 때 ""11장"" 이라는 단어가 누락되어 있습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 해당 오탈자 확인되었습니다.</p><p>문의를 남겨주셔서 감사합니다. 오탈자 수정은 앱 업데이트가 필요한 작업이어서</p><p>업데이트 일정에 따라 반영됨으로 시간이 조금 소요되는 점 양해 부탁드립니다.</p><p></p><p>성도님과 함께 성장하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9788","먼저 바이블 애플 개발자님께 진심으로 깊은 감사의 말씀을 올립니다. 정말 훌륭한 애플리케이션입니다.

듣기 기능을 활용하던 중에 요나서 4장 6절에서 '이는 그의 머리를 위하여'라는 부분이 있는데 여기에서 '이는'을 '이제'라고 발음하여 녹음된 부분이 있습니다.

정말 훌륭한 프로그램입니다. 다시 한번 깊이 감사드리며 더욱 훌륭한 앱으로 성장, 발전하기를 충심으로 기원드립니다.
고맙습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 해당 오탈자 확인되었습니다.</p><p>문의를 남겨주셔서 감사합니다. 오탈자 수정은 앱 업데이트가 필요한 작업이어서</p><p>업데이트 일정에 따라 반영됨으로 시간이 조금 소요되는 점 양해 부탁드립니다.</p><p></p><p>저희 바이블 애플을 좋게 생각해 주셔서 대단히 감사드리고, 앞으로도 기대에 부합하는 애플리케이션이 될 수 있도록 노력하겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9787","통독 일정 수정은 어디서 하나요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>죄송스럽지만, 처음 성경통독 계획 만들기에서 성도님은 추천통독 계획을 선택하셔서 ""신앙을 키우고 삶을 바꾸는 365일 성경 통독""으로</p><p>매일 4장, 12분 읽기로 설정되어 있어서 변경이 어렵습니다.</p><p>통독 방법을 변경하고 싶으시면, 새로운 성경통독을 만드셔야 합니다.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>오늘도 주님 안에서 승리하세요 감사합니다.</p>"
"9786","폰을 교체한후 로그인을 했는데 녹음파일이 안들어왔네요. 이전 하려면 어떻게 해야하나요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>녹음파일은 바이블 애플(구)다번역성경찬송의 서버에 저장되는것이 아니라 사용자 핸드폰 앱 내에 저장이 됩니다.</p><p>그래서, 핸드폰을 바꾸시거나 앱을 삭제하시면 녹음되었던 음원은 사라집니다.</p><p></p><p>녹음음원은 꼭! 메일로 먼저 내보낸 후, 이용하셔야 합니다.</p><p>녹음음원 파일을 구 핸드폰에서 새 핸드폰으로 공유 방식을 사용하여 내보낼 수 있습니다.</p><p>녹음파일 내보내기만 가능한 점 양해부탁드려요.</p><p></p><p><사용 방법></p><p></p><p>구핸드폰에서 성경낭독녹음화면으로 이동해주세요.</p><p>상단 녹음현황/공유 버튼을 눌러주세요.</p><p>녹음음원 공유하기 화면에서, 창세기, 출애굽기. 각각 녹음완료하신 성경을 선택하고 하단 녹음음원 공유하기 버튼을 눌러 메일 등으로 공유해주세요.</p><p>신규 핸드폰에서 메일함을 열면 녹음음원이 첨부된 메일을 확인할 수 있습니다. 음원을 다운로드 받아주세요.</p><p></p><p>이 방법은 녹음음원 파일만 새핸드폰으로 저장하는 방법일 뿐 녹음현황에는 반영되지 않는 점 양해부탁드립니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9785","왜 하느님 계속 아침기도에 올리시는지요?
하나님 제일 싫어하시는 말씀인데ㆍㆍㆍ
하나님으로 바꾸어 올려주시면 감사","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>""하느님""이라는 문구가 바이블 애플 앱의 정확히 어디에 나오고 있을까요?</p><p>혹시 재문의를 통해 알려주시면, 확인 후 수정하도록 하겠습니다.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9784","1월1일부터 매일 성경4장씩 통독하고 있는데..2월13일자 부터 시작을 클릭하니까
2026년1월1일부터
시작한다고 성경이 열리지 않아요?
","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>답변이 늦어져 죄송합니다. 오래기다리셨죠</p><p>문의 주신 내용 확인 해보니 꾸준히 읽으시던 통독이 처음 개설하실때 시작일을 2026.01.01로</p><p>계획하셨더라구요 2/13일 업데이트 이후 신규 기능이 생긴것인데</p><p>이용에 불편을 드리게 되어 죄송합니다. 읽으시던 통독 시작 날짜를 20025.01.01로 변경해드렸습니다.</p><p>다시 읽으시면 됩니다.</p><p>통독이 굉장히 많으시더라구요 구분하실수 있게 올해 읽어오시던 통독의 이름을</p><p><strong>2025구약</strong>으로 변경해 놓았습니다.</p><p></p><p>불편을 드려 다시한번 죄송합니다.</p><p>성경읽기에 진심이신 성도님을 응원합니다. 감사합니다.</p>"
"9783","영어성경(NIV) 낭송과 글이 일치하지 않는 부분이 많아요
","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>현재 성도님들의 제보 및 저희 내부 검수를 통해 음원 관련 불일치 하는 부분을 계속해서 수정해나가고 있으며,</p><p>영어성경(NIV) 낭송과 글이 일치하지 않는 부분이 어디인지 구체적으로 성경 권, 장, 절을 말씀해주시면, 수정하도록 하겠습니다.</p><p></p><p>다만 오탈자 수정은 앱 업데이트가 필요한 작업이어서</p><p>업데이트 일정에 따라 반영됨으로 시간이 조금 소요되는 점 양해 부탁드립니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9782","안녕하세요.
말씀을 형광펜으로 선택할 때 , 현재 10가지 색의형광펜색을 다른 색상으로 변경할 수는 없나요?
본인이 원하는 색으로 바꿀 수 있다면 좋겠어요.
지금 있는 색은 너무 단조롭거나 너무 진한 형광색이어서  눈에 편안한 색상과 다양한 색상표가 있으면 성경을 읽고 분류하는데 너무 편할 것 같습니다.  꼭  기능이 향상 되도록 부탁드립니다.
좋은 앱을 만들어 주셔서 너무 잘 사용하고 있습니다. 감시합니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 주신 부분에 대해 내부적으로 검토해 보도록 하겠습니다.</p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
"9781","레위기18장26절에서 음성재생이  안나옵니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 성경본문 읽기에서 레위기 18장 26절 음성 재생이 안 나온다는 말씀이실까요?</p><p>현재 확인해 본 바로는, 개역개정 버전, 및 우리말 성경 버전 두 개 번역본 모두, 레위기 18장 26절에 음성재생이 정상적으로 나오고 있습니다.</p><p></p><p>혹시 계속 해당 특정 구절이 음성재생이 되지 않는다면 한번 더 문의 부탁드립니다.</p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9780","찬송곡 오류에 개해 다시 말씀 드립니아. 제 핸드폰은 5G 입니다. 이상이 있다면 모든 곡들이 아상이 있어야지요. 특정곡만 실뢩이 짧아요. 수십초안 밖에 실행이 안됩니다. 다른 찬송곡들은 다 실행이 끝까자 되는데 몇년을 쓰면서 봐도 안되는 찬송들은 계속 안되더라고요. 제 핸드폰 문제가 아니라 무언가 오류가 있어요. 주일에 교회모임때 특정곡들을 모두 실행에 보라고 체크 한뒤 다시 문의 드리겠습니다 샬롬..","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성도님, 특정 곡만 실행이 짧다는 말씀이 구체적으로 어떤 말씀이실까요?</p><p>찬송가가 도중에 끊기거나, 특정 절이 재생이 되지 않는다는 말씀이실까요?</p><p></p><p>혹시 그런 찬송가 곡이 있으시다면, 장 번호와 제목을 알려주면, 내부적으로 검토해보도록 하겠습니다.</p><p>또한, 혹시 찬송가의 초 수가 짧다면, 재생 속도 설정을 빠르게 해 두셨을수도 있으므로 확인해주시면 감사하겠습니다.</p><p>다시 한번 이용에 불편을 드려 죄송합니다.</p><p>성도님과 함께 성장하는 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"9779","수고 많으십니다.
각 함목별로 하나하나 다운로드 하려니 너무 힘듭니다.
일괄 다운로드 방법이 있는지요?
감사합니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>현재, GOODTV 바이블 애플(구)다번역성경찬송은 한번에 성경 음원 전체 다운로드를 받는 서비스를 제공하고 있지 않습니다.</p><p>불편하시겠지만 개별 다운로드 부탁드려요.</p><p>해당부분은 추후 개발 시 반영될 수 있도록 노력하겠습니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 GOODTV 바이블 애플(구)다번역성경찬송이 되겠습니다.</p><p>감사합니다. 오늘도 주님 안에서 평안하세요.</p>"
"9778","작년에도 완독해서올해다시도전하는데요
화면이바꼈나요?사진첨부해봅니다
며칠이후시작..이렇게요 맞는건가요?그리고배지도생성되지않아요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 주신 성경통독은 시작일이 2026.01.01로 되어 있습니다.</p><p>그래서 문의 주신 것처럼 나오는 것입니다.</p><p>해당 시작일을 수정해 드렸습니다.</p><p></p><p>앞으로 읽으시는 기록은 배지가 잘 부여되실거에요</p><p>안타깝게도 이미 읽으신 부분의 배지는 부여가 어렵습니다.</p><p></p><p>다른 문의 사항이 있으시면 언제든지 글 남겨주세요 감사합니다.</p>"
"9776","* 공유하기 불편 개선
메인화면에 말씀 공유하기 버튼이 누르기에 좁아요
공유하기를 눌렀는데 말씀으로 넘어가는게 반복되네요
버튼을 좀 크게 하던지 아래 말씀부분과 약간 더 공간을 두어서 편하게 누를 수 있게 해주세요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
