seq,contents,reply_contents
11591,명상이라는 단어가 나오는데요  읊조리다와 거리가 멀게 느껴집니다  타종교의 명상이 생각나서 은혜가 안되니 확인 부탁드립니다.,"안녕하세요, GOODTV 바이블 애플입니다. 바이블 애플을 이용해주셔서 감사드립니다.성도님, 불편을 드려 죄송합니다. 다만, 해당 단어를 찾기가 어려워 구체적인 위치를 1:1 문의를 통해 다시 남겨주시면확인 후 내부 논의를 진행할 수 있도록 하겠습니다. 항상 주님 안에서 평안하세요, 감사합니다."
11590,안녕하세요. 안내해 주신대로 로그아웃 후 로그인 했으나 노트 데이터가 복구되지 않습니다. 다른 방법은 없나요.,"안녕하세요 바이블 애플입니다. 성도님 불편을 드려 진심으로 죄송한 마음입니다. 1차적으로 로그인적인 문제가 있으셔서 해당 문제를 개선 후 안내를 드렸는데문제가 해결되지 않았다고 하셔서 노트 정보를 받는 부분을 더욱 면밀히 살표보았습니다. 성도님의 노트가 너무 많아서 해당 정보가 불러와 지지 않아 중간에 멈추는 현상이 생겼습니다. (로그아웃을 하면 기존 정보를 지운 후 로그인 하면 해당 계정의 데이터를 불러와서 앱에 저장합니다. 동기화기능)현재 성도님의 노트는 계속 저장되고 있음을 확인하였고최근 저장하신 정보는 2025.09.22. 히브리서 11장 35,38,39절 노트 작성하신것 확인 되십니다. 해당 부분 개선 개발할 예정이오니 로그아웃하지 마시고 조금만 기다려 주시길 부탁드립니다. 개발에서 업데이트까지 시일이 다소 소요 될 수 있는 점 너른마음으로 양해부탁드립니다. 다시 한번 불편을 드려 너무 죄송합니다. 항상 말씀을 가까이 하시는 성도님을 응원합니다. 감사합니다. 메일 주신 문의에도 동일한 답변이 답신됩니다."
11589,안녕하세요 NIV new 버전은 목록에 없는데 어떻게 읽을 수 있나요?,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.현재 보시고 있는 화면에서 [NEW] 표시는최근 새롭게 탑재한 번역본을 의미합니다.저희 바이블 애플은 올해 ESV와 NASB를 새롭게 탑재했습니다. (과거에는 해당 번역본 미탑재)따라서 탑재된 NIV 성경에는 별도의 NEW 버전이 없음을 안내드립니다.항상 주님 안에서 평안하세요, 감사합니다."
11588,성경 읽을때 아래쪽 메뉴가 화면을 많이 가려서요.. 혹시 아래쪽 메뉴를 끄는 기능이 있을까요?,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.음원 재생 및 녹음 기능을 자주 이용하시지 않는다면 좌측 상단 스피커 버튼 [🔈↕] 을 클릭해주세요.하단 재생바를 숨기거나 노출 시킬 수 있습니다. 답변이 성도님께 도움이 되길 소망합니다. 항상 주님 안에서 평안하세요, 감사합니다."
11587,성경통독표를 눌러서 들어가면 항상 1일차부터 나옵니다. 9월까지 내려가려면 항상 스크롤을 해야 하는데.. 그리고 통독표 모드를 작동시켜도 클릭했을 때 그쪽으로 이동하지 않습니다. 어떻게 해야 할까요?,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성도님께서 첨부해주신 화면을 토대로 확인해본 결과,해당 통독 계획은 2025년 1월을 목표로 설정되어 이미 기한이 지난 통독으로 확인됩니다.통독 기한과는 관계 없이 이어 읽으실 수는 있으나,기한이 지난 통독은 자동으로 스크롤 되거나, 오늘 읽어야 할 분량이 안내 되지 않습니다.이 점 유의하시어 이용을 부탁드립니다.다른 궁금한 점이 있으시거나 제안하실 의견이 있으시다면언제든 1:1 문의로 남겨주세요 .(고객문의는 월 - 금 09:00-18:00 중 답변을 드리고 있습니다. 양해를 부탁드립니다. )항상 주님 안에서 평안하세요, 감사합니다."
11586,안녕하세요 이 귀한 앱 너무 감사합니다  Niv 창세기 10:8 Fa th er라는 단어가 오타났습니다,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.제보에 감사드립니다. 성도님께서 말씀해주신 NIV 창세기 10장 8절 오탈자를 확인하였습니다.fathern → father 로 수정할 수 있도록 하겠습니다. 오탈자 수정은 앱 업데이트가 필요하여 다소 시간이 소요될 수 있음을 양해부탁드립니다.소중한 제보에 다시 한번 감사드리며,묵상 중 오탈자로 인해 불편을 드린 점 사과드립니다.빠르게 대처하여 성도님들께서 묵상하실 때 불편을 최소화할 수 있는바이블 애플이 되겠습니다.항상 주님 안에서 평안하세요, 감사합니다."
11585,성경음원재생이 안보여요,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성도님, 성경 음원 재생 버튼 뿐만 아니라 하단 재생 메뉴 전체가 안보이시는 걸까요?성경 본문 위, 예를 들어 [창세기 1장]이라고 쓰여있는 곳 바로 아래에 [] 좌우 화살표와 스피커 모양 [🔈↕] 버튼이 있어요.이 스피커 버튼을 눌러주시면 음원 재생 메뉴가 나타나거나 숨겨집니다.아래 사진을 첨부했으니, 참고해주세요.* 세 번째 첨부 사진을 보시면, 해당 표시 (주황색 스피커) 가 있는 번역본만 음원을 제공하고 있습니다. 만약, 성경 본문 상단 스피커 버튼을 누른 뒤에도 음원 재생 버튼이 보이지 않으신다면1:1 문의로 다시 남겨주세요. 최대한 빠르게 답변드리겠습니다.항상 주님 안에서 평안하세요, 감사합니다."
11584,"수고하십니다 아이폰유저인데 기존에 성경구절 더블 터치시에  최하단의 인터페이스가 숨겨졌었는데요, 이제는 더블터치하면 앱이 강제로 종료되는 오류가 있습니다. 감사합니다","안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.해당 오류 수정하여 업데이트 대기중에 있습니다.앱 스토어 업데이트는 심사에 이틀 정도 소요될 수 있어, 수정된 앱 버전은 다음 주중 만나보실 수 있을 것으로 보입니다. 불편을 드린 점 죄송합니다.다음 주 업데이트 후에도 동일한 현상이 발생하면번거로우시겠지만 고객문의로 다시 한번 연락을 부탁드립니다. 항상 주님 안에서 평안하세요, 감사합니다."
11583,혹시 어플 제거후 재설치 하면 녹음이 리셋될수 있나요?1독후 재 녹음 하려는데 전체 녹음 삭제기능은 안보여서 문의드려요,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.네 , 앱을 삭제 후 재설치하시면 모든 녹음 파일이 삭제됩니다.작성하신 노트, 형광펜, 통독, 북마크 기록은 계정에 기록되어앱 재설치 후 사용하고 계신 계정으로 로그인 해주시면 다시 확인이 가능합니다. 항상 주님 안에서 평안하세요, 감사합니다."
11582,중국어 음원은 어떻게 받나요?,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.아쉽게도 현재 바이블 애플에서 제공 중인 성경 음원에는 중국어 음원이 포함되어 있지 않습니다.음원 듣기가 가능한 번역본은 다음과 같습니다.(한글성경)개역개정, 우리말성경, 표준새번역(영문성경) ESV, NIV(일본어성경)신공동역바이블 애플의 번역본은 모두 저작권 계약을 통해 탑재되고 있습니다.따라서 새로운 번역본 탑재에는 다소 시간이 소요될 수 있음을 더불어 알려드립니다.항상 주님 안에서 평안하세요, 감사합니다."
11581,안녕하세요. 노트 작성에 대한 문의에 대한 답변이 없어서 연락합니다. 사라진 노트작성이 북구 가능한 건지 안 되는 건지 답변 주시면 감사하겠습니다.,안녕하세요. 바이블 애플입니다.바이블 애플을 이용해주셔서 감사합니다.노트 데이터는 9286개의 데이터가 현재 서버에 저장되어 있는 것으로 확인됩니다.로그아웃을 하셨다가 다시 로그인을 하셔도 노트가 보이시지 않으시다면녹음하신 음원이 없으신경우 앱을 지웠다 재설치하시고 기존에 사용하시던 네이버 간편로그인으로 로그인하시면 노트를 다시 이용하실 수 있으실 것 같습니다.답변이 늦어져서 정말 죄송합니다.오늘도 주님 안에서 평안하세요.
11580,"아이폰에서 너무 잘 사용하고 있어요~ 너무 좋아서 추천도 많이 한답니다~ 아이패드에서도 잘 쓰고 싶은데, 세로모드에서는 잘 돌아가는데 가로모드에서는 위아래가 잘려보입니다. 가로모드에서도 제대로 보일 수 있게 개선해주시면 좋겠습니다. 큐티를 하다가 성경을 찾을 일이 있는데 가로모드로 보다가 다시 세로모드로 변경해야하니 좀 불편해서 안쓰게 되고, 웹에서 찾게 되더라구요.  그런데 세로모드로 돌렸다가 가로모드로 하면 잘 보입니다. 처음 실행할 때 가로모드로 실행하면 첨부 사진과 같이 잘립니다.  좋은 성경 어플을 만들어주셔서 정말 감사합니다.","안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.바이블 애플을 잘 사용하고 계시다는 성도님의 말씀이 무척 기쁘고 감사합니다.운영 과정에서 전해주시는 따뜻한 격려가 내부 개발진에게 큰 힘이 되고 있습니다.문의 주신 ""아이패드 가로모드 사용 시 화면 최적화 오류"" 문제는현재 바이블 애플이 일반 휴대전화에 맞춰 제작되었기 때문에 나타나는 현상입니다. 따라서 태블릿에서 앱을 열면 휴대전화 화면 비율과 비슷한 세로모드에서는 화면에 큰 문제가 없지만가로 모드는 제작된 범위보다 넓어지면서 좀처럼 본문이 잘 보이지 않거나, 위아래가 잘려보이는 문제가 생기게 됩니다.현재 개발진은 태블릿 환경에서도 원활히 사용하실 수 있도록 태블릿 전용 화면을 만드는 작업을 진행하고 있습니다.구체적인 시기를 확정해 말씀드리긴 어렵지만, 연내 업데이트를 목표로 최대한 빠르게 개선해드리고자 합니다.그동안은 다소 불편하시더라도 조금만 기다려 주시면 감사하겠습니다. 이번에 원활한 경험을 드리지 못한 점 진심으로 송구합니다.바이블 애플이 성도님과 하나님의 말씀 사이에서 더욱 튼튼하고 편리한 다리가 되도록, 앞으로도 귀한 의견에 귀 기울이며 발전하겠습니다.항상 주님 안에서 평안한 하루 되세요, 감사합니다."
11577,찬송가  11장음원이  책에 있는 곡이랑 다르게 나오는데 왜 그런지요,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.현재 찬송가 11장을 포함, 61장, 194장까지 3장이 교체되었습니다.바이블 애플은 기존 찬송가 목록으로 제공하고 있다보니성도님이 보고 계시는 책과 다른 곡이 실려있습니다.내부에서도 해당 사실을 인지하고 있으며차후 수정할 수 있도록 조치하겠습니다.항상 주님 안에서 평안하세요, 감사합니다."
11576,"두가지 버전 낭독할때,동시에 음성 나오게 해 주세요  예를들면 개역한글 1장 1절 읽고 개역 개정 1절 읽고","안녕하세요. GOODTV 바이블 애플입니다.성도님, 말씀 주신 내용은 각각의 다른 음원들 재생시키는 기능이라 현재 바로 적용은 어려우나추후 이 기능이 될 수 있도록 내부적으로 검토해 보도록 하겠습니다.항상 주님안에서 평안하세요.감사합니다."
11574,성경통독 하루 5장 시작하려는데 하루 5장을 누르고 확인 누르면 화면이 잆어집니다,"안녕하세요, GOOD TV 바이블 애플입니다.바이블 애플 앱을 이용해주셔서 감사드립니다.성도님, 성경통독 하루 5장 시작하신다는 말씀이 성경 통독 계획을 새로 만드실 때를 말씀하시는 걸까요?아니면 만들어진 통독을 하기 위해 접속했을 때 화면이 꺼진다는 말씀이실까요?내부 확인 결과, 성도님께서는 「온 가족이 함께하는 잠언 통독, 하루 5장」 계획을 생성하시고잠언 5장까지 진행하신 것으로 확인됩니다.혹시 이 통독 계획과는 별도로 새로운 계획을 세우시려는 것인지, 아니면 해당 통독을 진행하는 과정에서 화면이 사라지는 현상을 겪으신 것인지 구체적으로 알려주시면,확인 후 빠르게 도움드리겠습니다.성도님과 함께 성장하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11573,이번업데이트 이후 폴드7에서 복사 버튼이 보이지 않습니다. 완전히 펼쳐 넓게 하면 그제서야 나타납니다. 항상 좋은 앱으로 공급하심에 감사드립니다.,"안녕하세요, GOOD TV 바이블 애플입니다.바이블 애플앱을 이용해주셔서 감사드립니다.성도님, 문의 남겨주셔서 감사합니다.사용중이신 기종 (갤럭시 Z 폴드7) 정보를 확인하였습니다.해당 오류는 폴드 기종 특성 상 접었을 때 통상적인 휴대전화의 비율이 아니다보니 화면이 최적화되지 못해 발생하는 것으로,내부 개발진이 수정중에 있습니다. 추후 업데이트 시 최대한 수정하도록 하겠습니다.불편을 드린 점 무척 죄송한 마음을 전해드리며, 성도님과 함께 성장하는 바이블 애플이 되겠습니다.주님 안에서 평안한 하루 보내세요, 감사합니다."
11572,본문내용과 음성이 틀린 곳이 있어 알려드립니다.,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성도님의 세심함과 정성이 담긴 제보에 감사드립니다.말씀을 사랑하는 성도님의 마음에 기쁘게 함께하며 바이블 애플도 최선을 다하겠습니다.음원과 말씀이 불일치하는 경우에 대해 잠시를 안내를 드립니다.음원은 제작 당시의 성경 본문을 바탕으로 녹음되었습니다.그러나 성경 본문은 꾸준한 번역 연구를 통해 수시로 어미, 단어, 내용 등이 수정되는 반면,음원은 사람이 녹음하는 특성 상 수시로, 일부분만 수정하기 어렵다보니 성경과 달리 들리는 부분이 생기게 됩니다.음원 수정은 전체 재녹음 후 교체작업이 필요하여, 시간이 다소 소요될 수 있음을 양해부탁드립니다.소중하게 작성해서 제보해주신 내용은 반영 시 참고할 수 있도록 잘 모아 관리하고 있습니다.지속적으로 음원 제작 방식에 대한 고민을 함께하고 있습니다.보다 더 편하고 즐거운 묵상이 되실 수 있도록 서비스를 발전시켜나가겠습니다.다시한번 깊은 감사의 말씀을 드리며,오늘 하루도 하나님 안에서 평안한 하루 되세요."
11571,안녕하세요  한중성경을 볼수있어 감사합니다 혹시 좌우로 대조해서 볼수 없나요,"안녕하세요, GOODTV 바이블 애플 입니다.바이블 애플을 이용해주셔서 감사드립니다.현재 앱에서는 두 번역본을 위·아래로 배치하여 비교하는 기능만 제공하고 있습니다. 모바일 화면의 특성상 두 번역본을 좌우로 나란히 배치할 경우 글자 크기가 지나치게 작아져가독성이 떨어지기 때문에, 현 단계에서는 좌우 배열을 지원하기가 어렵습니다.추후 다양한 디바이스 환경에 맞는 개선 방안을 검토하는 과정에서 참고하도록 하겠습니다.소중한 의견 보내주셔서 감사합니다.항상 주님 안에서 평안하세요,"
